ID,Date, Day Time,Time Stamp,PosX,PosY,PosZ,Roll(X),Pitch(Y),Yaw(Z),Movement State,Flying State,Velocity,Stamina,Number of Objects Detected,ObjectXPosX,ObjectXPosY,ObjectXPosZ,ObjectXType,Zone,Note
Movement,19/5/2024,11:24:13,0.0,-38811.157264,12121.167879,9170.568181,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:14,0.807649,-38811.157264,12121.167879,9170.568181,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:15,1.084221,-38811.157264,12121.167879,9129.766682,0.0,0.0,0.0,Walking,Ascending,455,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:15,1.528594,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:16,2.019787,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:16,2.543339,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:17,3.027353,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:17,3.509607,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:18,4.030988,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:18,4.513326,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:19,5.020794,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:19,5.518744,-38811.157264,12121.167879,9059.416934,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:24:20,6.060936,-38718.84795,12130.680702,9168.000643,0.0,0.0,0.0,Walking,Ascending,487,0,0,0.0,0.0,5.587174,,,
Movement,19/5/2024,11:24:20,6.514823,-38610.851403,12141.245448,9099.382356,0.0,0.0,0.0,Walking,Ascending,766,0,0,0.0,0.0,5.587174,,,
Movement,19/5/2024,11:24:21,7.015236,-38493.283508,12138.104038,8923.710223,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,-11.890564,,,
Movement,19/5/2024,11:24:21,7.523955,-38372.47558,12124.896555,8955.908083,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,-4.675515,,,
Movement,19/5/2024,11:24:22,8.009372,-38253.764152,12123.478452,8987.482741,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,1.737403,,,
Movement,19/5/2024,11:24:22,8.509026,-38135.994584,12127.405724,9099.031471,0.0,0.0,0.0,Walking,Ascending,386,0,0,0.0,0.0,1.910426,,,
Movement,19/5/2024,11:24:23,9.02741,-38011.978779,12131.542345,9023.710222,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,1.910426,,,
Movement,19/5/2024,11:24:23,9.529929,-37898.317075,12170.844184,9023.710222,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,18.629892,,,
Movement,19/5/2024,11:24:24,10.030241,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,32,0,0,0.0,0.0,9.341505,,,
Movement,19/5/2024,11:24:24,10.531446,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,9.341505,,,
Movement,19/5/2024,11:24:25,11.020541,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,9.341505,,,
Movement,19/5/2024,11:24:25,11.510477,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,9.341505,,,

Movement,19/5/2024,11:24:26,12.030821,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,9.341505,,,
Movement,19/5/2024,11:24:26,12.516496,-37795.523339,12192.645562,9023.710222,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,9.341505,,,
Movement,19/5/2024,11:24:27,13.048115,-37832.493848,12113.988913,9023.710222,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,-66.672424,,,
Movement,19/5/2024,11:24:27,13.521033,-37731.277205,12090.161844,9023.710222,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,25.090986,,,
Movement,19/5/2024,11:24:28,14.017809,-37756.491075,12134.475758,9023.710222,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,-105.862244,,,
Movement,19/5/2024,11:24:28,14.521441,-37659.445105,12099.033701,9023.710222,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,2.528643,,,
Movement,19/5/2024,11:24:29,15.018743,-37540.358453,12104.29278,9119.793956,0.0,0.0,0.0,Walking,Ascending,456,0,0,0.0,0.0,2.528643,,,
Movement,19/5/2024,11:24:29,15.51225,-37421.50439,12109.79339,9148.086051,0.0,0.0,0.0,Walking,Ascending,284,0,0,0.0,0.0,2.70119,,,
Movement,19/5/2024,11:24:30,16.018696,-37320.237953,12105.789247,9025.178322,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-9.407349,,,
Movement,19/5/2024,11:24:30,16.511647,-37253.534689,12033.785606,9109.035671,0.0,0.0,0.0,Walking,Ascending,519,0,0,0.0,0.0,-21.538696,,,
Movement,19/5/2024,11:24:31,17.028033,-37148.812641,12084.537013,9215.696822,0.0,0.0,0.0,Walking,Ascending,297,0,0,0.0,0.0,42.041042,,,
Movement,19/5/2024,11:24:31,17.522497,-37038.234432,12097.945458,9108.629376,0.0,0.0,0.0,Walking,Ascending,531,0,0,0.0,0.0,30.327883,,,
Movement,19/5/2024,11:24:32,18.023809,-36969.638935,12193.607054,9112.574613,0.0,0.0,0.0,Walking,Ascending,772,0,0,0.0,0.0,35.998592,,,
Movement,19/5/2024,11:24:32,18.51656,-36856.777512,12177.628583,9163.521034,0.0,0.0,0.0,Walking,Ascending,580,0,0,0.0,0.0,-21.779449,,,
Movement,19/5/2024,11:24:33,19.008361,-36741.823066,12166.467089,9151.92536,0.0,0.0,0.0,Walking,Ascending,247,0,0,0.0,0.0,4.099957,,,
Movement,19/5/2024,11:24:33,19.516739,-36620.531871,12162.151857,9027.094538,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,-11.435669,,,
Movement,19/5/2024,11:24:34,20.02984,-36500.276027,12137.659787,9116.431078,0.0,0.0,0.0,Walking,Ascending,492,0,0,0.0,0.0,-11.528442,,,
Movement,19/5/2024,11:24:34,20.523305,-36383.647758,12114.081112,9143.419434,0.0,0.0,0.0,Walking,Ascending,295,0,0,0.0,0.0,-11.36142,,,
Movement,19/5/2024,11:24:35,21.011398,-36269.504674,12091.14583,9023.710141,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,-11.36142,,,
Movement,19/5/2024,11:24:35,21.520601,-36149.174645,12070.718403,9121.960733,0.0,0.0,0.0,Walking,Ascending,443,0,0,0.0,0.0,-1.136597,,,

ID,Date, Day Time,Time Stamp,PosX,PosY,PosZ,Roll(X),Pitch(Y),Yaw(Z),Movement State,Flying State,Velocity,Stamina,Number of Objects Detected,ObjectXPosX,ObjectXPosY,ObjectXPosZ,ObjectXType,Zone,Note
Movement,19/5/2024,11:28:14,0.0,-38811.157264,12121.167879,9170.568181,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:15,0.629209,-38811.157264,12121.167879,9170.568181,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:15,1.031646,-38811.157264,12121.167879,9168.709887,0.0,0.0,0.0,Walking,Ascending,97,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:15,1.52341,-38811.157264,12121.167879,9059.41694,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:17,2.013753,-38811.157264,12121.167879,9059.41694,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:17,2.516355,-38811.157264,12121.167879,9059.41694,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:28:17,3.02311,-38737.153048,12164.789432,9178.73367,0.0,0.0,0.0,Walking,Ascending,296,0,0,0.0,0.0,-0.190277,,,
Movement,19/5/2024,11:28:18,3.527483,-38619.743881,12155.864681,8957.006564,0.0,0.0,0.0,Walking,Ascending,1103,0,0,0.0,0.0,-5.38855,,,
Movement,19/5/2024,11:28:18,4.028837,-38499.096798,12155.547174,9049.298739,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,2.587732,,,
Movement,19/5/2024,11:28:19,4.524477,-38380.685007,12160.898816,9016.374878,0.0,0.0,0.0,Walking,Ascending,594,0,0,0.0,0.0,2.587732,,,
Movement,19/5/2024,11:28:19,5.010264,-38264.165652,12166.164929,8985.190636,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,2.587732,,,
Movement,19/5/2024,11:28:20,5.531008,-38139.569134,12171.796091,9082.540755,0.0,0.0,0.0,Walking,Ascending,464,0,0,0.0,0.0,2.587732,,,
Movement,19/5/2024,11:28:20,6.01471,-38023.364481,12177.047981,9023.710224,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,2.587732,,,
Movement,19/5/2024,11:28:21,6.527755,-37901.052463,12186.283422,9023.710224,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,8.751669,,,
Movement,19/5/2024,11:28:21,7.01295,-37820.291445,12201.274938,9023.710224,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,26.562939,,,
Movement,19/5/2024,11:28:22,7.527538,-37820.291445,12201.274938,9023.710224,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,26.562939,,,
Movement,19/5/2024,11:28:22,8.010924,-37820.291445,12201.274938,9023.710224,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,26.562939,,,
Movement,19/5/2024,11:28:23,8.508461,-37820.291445,12201.274938,9076.593468,0.0,0.0,0.0,Walking,Ascending,608,0,0,0.0,0.0,26.562939,,,
Movement,19/5/2024,11:28:23,9.022507,-37820.291445,12201.274938,9054.492615,0.0,0.0,0.0,Walking,Ascending,695,0,0,0.0,0.0,26.562939,,,
Movement,19/5/2024,11:28:24,9.517685,-37739.049625,12168.253656,9023.710221,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,-18.336884,,,
Movement,19/5/2024,11:28:24,10.027377,-37618.806506,12143.462714,9023.710221,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,-10.841553,,,
Movement,19/5/2024,11:28:25,10.533322,-37499.64913,12140.36647,9150.891358,0.0,0.0,0.0,Walking,Ascending,258,0,0,0.0,0.0,-0.844238,,,
Movement,19/5/2024,11:28:25,11.016737,-37384.046967,12138.435481,9025.178322,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,-0.961021,,,
Movement,19/5/2024,11:28:26,11.523463,-37291.202137,12075.252149,9102.206024,0.0,0.0,0.0,Walking,Ascending,552,0,0,0.0,0.0,-62.702911,,,

ID,Date, Day Time,Time Stamp,PosX,PosY,PosZ,Roll(X),Pitch(Y),Yaw(Z),Movement State,Flying State,Velocity,Stamina,Number of Objects Detected,ObjectXPosX,ObjectXPosY,ObjectXPosZ,ObjectXType,Zone,Note
Movement,19/5/2024,11:39:54,0.0,32609.986736,8630.722169,6232.359202,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:55,0.71076,32609.986736,8630.722169,6232.359202,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:55,1.040089,32609.986736,8630.722169,6229.019018,0.0,0.0,0.0,Walking,Ascending,130,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:56,1.547724,32609.986736,8630.722169,5880.425031,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:56,2.04487,32609.986736,8630.722169,5880.425031,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:57,2.533955,32609.986736,8630.722169,5880.425031,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:57,3.038837,32609.986736,8630.722169,5880.425031,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:58,3.552231,32609.986736,8630.722169,5880.425031,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:39:58,4.036522,32641.649506,8677.792145,5880.425031,0.0,0.0,0.0,Walking,Ascending,240,0,0,0.0,0.0,29.051409,,,
Movement,19/5/2024,11:39:59,4.539555,32765.372422,8693.819764,6015.611787,0.0,0.0,0.0,TakeOff,Hovering,599,0,0,0.0,0.0,10.905457,,,
Dash,19/5/2024,11:39:59,4.940051,32954.851923,8730.938326,6049.107628,0.0,0.0,0.0,,Gliding,600,0,0,0.0,0.0,13.004598,,,
Movement,19/5/2024,11:39:59,5.095211,33119.747096,8766.612726,6107.678348,0.0,0.0,0.0,Flying,Gliding,608,0,0,0.0,0.0,13.720321,,,
Dash,19/5/2024,11:40:0,5.532158,33365.193476,8804.801523,6215.619292,0.0,0.0,0.0,,Gliding,1248,0,0,0.0,0.0,5.278441,,,
Movement,19/5/2024,11:40:0,5.532158,33405.847807,8811.812327,6227.913872,0.0,0.0,0.0,Flying,Gliding,1251,0,0,0.0,0.0,5.278441,,,
Movement,19/5/2024,11:40:0,6.031316,34018.389443,8888.471366,6197.596861,0.0,0.0,0.0,Flying,Descending,1285,0,0,0.0,0.0,5.278441,,,
Dash,19/5/2024,11:40:1,6.447339,34690.948278,8953.251572,6064.522877,0.0,0.0,0.0,,Gliding,1883,0,0,0.0,0.0,5.278441,,,
Movement,19/5/2024,11:40:1,6.577012,35055.266349,8987.372051,6000.377361,0.0,0.0,0.0,Flying,Descending,1876,0,0,0.0,0.0,5.663644,,,
Movement,19/5/2024,11:40:1,7.034326,35902.303067,9096.80521,5984.368711,0.0,0.0,0.0,Flying,Ascending,2382,0,0,0.0,0.0,9.360601,,,
Dash,19/5/2024,11:40:1,7.137127,36076.797554,9122.978813,6018.424705,0.0,0.0,0.0,,Gliding,2361,0,0,0.0,0.0,9.360601,,,
Movement,19/5/2024,11:40:2,7.543994,37020.7107,9273.632792,6285.666105,0.0,0.0,0.0,Flying,Ascending,2248,0,0,0.0,0.0,9.360601,,,
Movement,19/5/2024,11:40:2,8.036388,38151.05467,9459.43276,6653.238424,0.0,0.0,0.0,Flying,Gliding,2395,0,0,0.0,0.0,9.485927,,,
Dash,19/5/2024,11:40:2,8.094066,38215.156174,9470.059631,6673.629154,0.0,0.0,0.0,,Gliding,2387,0,0,0.0,0.0,9.546329,,,
Movement,19/5/2024,11:40:3,8.554312,39330.046026,9657.903172,6944.533762,0.0,0.0,0.0,Flying,Gliding,2854,0,0,0.0,0.0,9.694636,,,
Movement,19/5/2024,11:40:3,9.04598,40353.209235,9944.552231,7066.77344,0.0,0.0,0.0,Flying,Descending,2082,0,0,0.0,0.0,30.058363,,,
Movement,19/5/2024,11:40:4,9.53271,41238.952671,10381.80895,6893.422579,0.0,0.0,0.0,Flying,Descending,2056,0,0,0.0,0.0,21.722744,,,
Movement,19/5/2024,11:40:4,10.03384,42173.605858,10619.772105,6667.718015,0.0,0.0,0.0,Flying,Gliding,1960,0,0,0.0,0.0,-21.805542,,,
Movement,19/5/2024,11:40:5,10.538026,43107.229064,10448.938716,6472.584775,0.0,0.0,0.0,Flying,Descending,1862,0,0,0.0,0.0,0.980865,,,
Dash,19/5/2024,11:40:5,10.625299,43213.171366,10434.454678,6448.8109,0.0,0.0,0.0,,Gliding,1860,0,0,0.0,0.0,2.870799,,,
Movement,19/5/2024,11:40:5,11.066178,44026.695501,10396.62102,6133.755097,0.0,0.0,0.0,Flying,Descending,1855,0,0,0.0,0.0,-1.710388,,,
Movement,19/5/2024,11:40:6,11.544698,44782.591759,10379.461538,5489.438552,0.0,0.0,0.0,Flying,Descending,2080,0,0,0.0,0.0,-2.426483,,,

ID,Date, Day Time,Time Stamp,PosX,PosY,PosZ,Roll(X),Pitch(Y),Yaw(Z),Movement State,Flying State,Velocity,Stamina,Number of Objects Detected,ObjectXPosX,ObjectXPosY,ObjectXPosZ,ObjectXType,Zone,Note
Movement,19/5/2024,11:40:41,0.0,32609.986736,8630.722169,6232.359202,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:40:41,0.667878,32609.986736,8630.722169,6232.359202,0.0,0.0,0.0,Walking,Ascending,0,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:40:42,1.04434,32609.986736,8630.722169,6228.503796,0.0,0.0,0.0,Walking,Ascending,140,0,0,0.0,0.0,-0.005912,,,
Movement,19/5/2024,11:40:42,1.55042,32613.907866,8643.254285,5880.425254,0.0,0.0,0.0,Walking,Ascending,239,0,0,0.0,0.0,66.751465,,,
Movement,19/5/2024,11:40:43,2.041018,32709.533794,8714.32418,5995.438393,0.0,0.0,0.0,TakeOff,Hovering,599,0,0,0.0,0.0,14.336104,,,
Dash,19/5/2024,11:40:43,2.211591,32732.824497,8720.549299,6070.031858,0.0,0.0,0.0,,Gliding,599,0,0,0.0,0.0,14.398399,,,
Dash,19/5/2024,11:40:43,2.470494,32883.232584,8758.089328,6072.633338,0.0,0.0,0.0,,Gliding,599,0,0,0.0,0.0,15.011776,,,
Movement,19/5/2024,11:40:43,2.546857,32939.869937,8772.835213,6086.208083,0.0,0.0,0.0,Flying,Ascending,599,0,0,0.0,0.0,15.362107,,,
Dash,19/5/2024,11:40:44,2.91172,33262.312216,8842.553455,6189.534368,0.0,0.0,0.0,,Gliding,1206,0,0,0.0,0.0,2.97558,,,
Movement,19/5/2024,11:40:44,3.038866,33446.189735,8868.796582,6203.2222,0.0,0.0,0.0,Flying,Descending,1219,0,0,0.0,0.0,2.696806,,,
Movement,19/5/2024,11:40:44,3.562332,34190.112303,8927.551758,6060.060964,0.0,0.0,0.0,Flying,Gliding,1826,0,0,0.0,0.0,6.564471,,,
Dash,19/5/2024,11:40:44,3.619407,34237.23987,8931.794857,6049.447323,0.0,0.0,0.0,,Gliding,1822,0,0,0.0,0.0,6.594211,,,
Movement,19/5/2024,11:40:45,4.041179,35030.912837,9007.33133,6019.696882,0.0,0.0,0.0,Flying,Gliding,1747,0,0,0.0,0.0,6.595513,,,
Dash,19/5/2024,11:40:45,4.223565,35313.139313,9038.645306,6043.756503,0.0,0.0,0.0,,Gliding,2317,0,0,0.0,0.0,6.595513,,,
Movement,19/5/2024,11:40:45,4.537398,36076.193376,9126.956731,6124.759672,0.0,0.0,0.0,Flying,Gliding,2230,0,0,0.0,0.0,9.558408,,,
Dash,19/5/2024,11:40:45,4.850254,36689.648444,9228.424848,6211.610532,0.0,0.0,0.0,,Gliding,2160,0,0,0.0,0.0,12.833212,,,
Movement,19/5/2024,11:40:46,5.05299,37205.414985,9333.184862,6315.343539,0.0,0.0,0.0,Flying,Ascending,2471,0,0,0.0,0.0,12.833212,,,
Movement,19/5/2024,11:40:46,5.551042,38347.55028,9587.20206,6570.466186,0.0,0.0,0.0,Flying,Ascending,2333,0,0,0.0,0.0,12.833212,,,
Movement,19/5/2024,11:40:47,6.033625,39446.306802,9837.249239,6813.950484,0.0,0.0,0.0,Flying,Descending,2096,0,0,0.0,0.0,12.958936,,,
Movement,19/5/2024,11:40:47,6.545332,40487.365304,10076.261416,6775.938486,0.0,0.0,0.0,Flying,Gliding,2051,0,0,0.0,0.0,12.948841,,,
Movement,19/5/2024,11:40:48,7.055694,41467.148961,10300.377586,6762.099129,0.0,0.0,0.0,Flying,Gliding,1943,0,0,0.0,0.0,12.820539,,,
Movement,19/5/2024,11:40:48,7.540797,42413.002446,10417.172881,6737.140639,0.0,0.0,0.0,Flying,Descending,2211,0,0,0.0,0.0,7.877247,,,
Movement,19/5/2024,11:40:49,8.040623,43630.188895,10459.431478,6529.174601,0.0,0.0,0.0,Flying,Descending,2533,0,0,0.0,0.0,7.877247,,,
Movement,19/5/2024,11:40:49,8.540417,44888.802881,10475.513185,6318.552059,0.0,0.0,0.0,Flying,Gliding,2532,0,0,0.0,0.0,3.620744,,,
Movement,19/5/2024,11:40:50,9.037828,46122.230536,10355.663835,6165.264587,0.0,0.0,0.0,Flying,Gliding,2528,0,0,0.0,0.0,-3.078217,,,
Movement,19/5/2024,11:40:50,9.547243,47367.3859,10073.343877,6041.449559,0.0,0.0,0.0,Flying,Descending,2530,0,0,0.0,0.0,-6.394897,,,
Movement,19/5/2024,11:40:51,10.053667,48534.582829,9786.763676,5580.32022,0.0,0.0,0.0,Flying,Descending,2535,0,0,0.0,0.0,-7.108795,,,
Movement,19/5/2024,11:40:51,10.553085,49532.195372,9513.726111,4850.000117,0.0,0.0,0.0,Flying,Descending,2535,0,0,0.0,0.0,-7.084259,,,
Movement,19/5/2024,11:40:52,11.050681,50485.227073,9260.20553,4060.613483,0.0,0.0,0.0,Flying,Descending,2536,0,0,0.0,0.0,-7.084259,,,
Movement,19/5/2024,11:40:52,11.546798,51410.322196,9021.509554,3246.456879,0.0,0.0,0.0,Flying,Descending,2535,0,0,0.0,0.0,-7.539978,,,

Movement,19/5/2024,11:40:53,12.035023,52317.947699,8782.625452,2422.803312,0.0,0.0,0.0,Flying,Descending,2540,0,0,0.0,0.0,-13.285583,,,
Movement,19/5/2024,11:40:53,12.557285,53217.960343,8514.194976,1520.867693,0.0,0.0,0.0,Flying,Descending,2481,0,0,0.0,0.0,-25.984283,,,
Movement,19/5/2024,11:40:54,13.033333,53917.032827,8215.006584,626.779741,0.0,0.0,0.0,Flying,Descending,2533,0,0,0.0,0.0,-25.979828,,,
Dash,19/5/2024,11:40:54,13.112371,54005.646649,8179.945187,531.543901,0.0,0.0,0.0,,Gliding,2500,0,0,0.0,0.0,-25.143127,,,
Movement,19/5/2024,11:40:54,13.54629,54693.48167,7795.668251,-336.791251,0.0,0.0,0.0,Flying,Gliding,2531,0,0,0.0,0.0,-18.84491,,,
Movement,19/5/2024,11:40:55,14.059936,55407.865489,7377.150558,-1354.139703,0.0,0.0,0.0,Flying,Gliding,2529,0,0,0.0,0.0,-5.853973,,,
Movement,19/5/2024,11:40:55,14.55937,56209.367927,7111.079059,-2297.39094,0.0,0.0,0.0,Flying,Gliding,2527,0,0,0.0,0.0,11.900296,,,
Movement,19/5/2024,11:40:56,15.033967,57010.533329,6927.333775,-3187.379078,0.0,0.0,0.0,Flying,Gliding,2533,0,0,0.0,0.0,12.075436,,,
Movement,19/5/2024,11:40:56,15.539263,57906.897556,6912.151443,-4075.025435,0.0,0.0,0.0,Flying,Ascending,2525,0,0,0.0,0.0,30.117956,,,
Movement,19/5/2024,11:40:57,16.039288,58843.107897,7133.621238,-4890.034344,0.0,0.0,0.0,Flying,Ascending,2521,0,0,0.0,0.0,37.863178,,,
Movement,19/5/2024,11:40:57,16.551776,59804.917987,7509.063768,-5673.970617,0.0,0.0,0.0,Flying,Gliding,2523,0,0,0.0,0.0,37.865955,,,
Movement,19/5/2024,11:40:58,17.05199,60774.788281,7957.278692,-6404.282108,0.0,0.0,0.0,Flying,Gliding,2535,0,0,0.0,0.0,37.865955,,,
Movement,19/5/2024,11:40:58,17.555394,61728.49684,8439.32791,-7023.191538,0.0,0.0,0.0,Flying,Gliding,2524,0,0,0.0,0.0,37.868465,,,
Movement,19/5/2024,11:40:59,18.039746,62644.055814,9082.975126,-7530.122725,0.0,0.0,0.0,Flying,Ascending,2527,0,0,0.0,0.0,38.066448,,,
Movement,19/5/2024,11:40:59,18.537421,63486.904998,9928.04364,-7634.462803,0.0,0.0,0.0,Flying,Ascending,2474,0,0,0.0,0.0,37.284836,,,
Movement,19/5/2024,11:41:0,19.055348,64378.316991,10423.56604,-6927.718866,0.0,0.0,0.0,Flying,Gliding,2368,0,0,0.0,0.0,-0.271484,,,
Dash,19/5/2024,11:41:0,19.293593,64759.942562,10473.318172,-6611.543184,0.0,0.0,0.0,,Gliding,2358,0,0,0.0,0.0,-16.838135,,,
Movement,19/5/2024,11:41:0,19.560405,65352.890434,10423.673128,-6261.920313,0.0,0.0,0.0,Flying,Descending,2327,0,0,0.0,0.0,-1.134003,,,
Dash,19/5/2024,11:41:1,19.860741,65957.796099,10386.473733,-6006.543134,0.0,0.0,0.0,,Gliding,2476,0,0,0.0,0.0,3.556435,,,
Movement,19/5/2024,11:41:1,20.045615,66441.614394,10389.725369,-5821.849546,0.0,0.0,0.0,Flying,Gliding,2416,0,0,0.0,0.0,2.834297,,,
Dash,19/5/2024,11:41:1,20.203549,66730.380817,10397.901807,-5700.86897,0.0,0.0,0.0,,Gliding,2380,0,0,0.0,0.0,2.042797,,,
Dash,19/5/2024,11:41:1,20.421032,67174.486806,10409.806397,-5449.884825,0.0,0.0,0.0,,Gliding,2322,0,0,0.0,0.0,-6.243042,,,
Movement,19/5/2024,11:41:1,20.548935,67488.108587,10393.05938,-5232.874525,0.0,0.0,0.0,Flying,Ascending,2484,0,0,0.0,0.0,-10.638702,,,
Dash,19/5/2024,11:41:1,20.661004,67653.452007,10380.367098,-5104.006251,0.0,0.0,0.0,,Gliding,2460,0,0,0.0,0.0,-10.638702,,,
Dash,19/5/2024,11:41:2,20.947289,68174.396042,10310.839831,-4654.291512,0.0,0.0,0.0,,Gliding,2380,0,0,0.0,0.0,-10.530121,,,
Movement,19/5/2024,11:41:2,21.048796,68401.104141,10272.945878,-4451.172475,0.0,0.0,0.0,Flying,Gliding,2345,0,0,0.0,0.0,-10.281433,,,
Dash,19/5/2024,11:41:2,21.407327,69048.849181,10158.445464,-4001.549558,0.0,0.0,0.0,,Gliding,2469,0,0,0.0,0.0,-10.209167,,,
Movement,19/5/2024,11:41:2,21.557033,69426.515519,10092.543292,-3803.57673,0.0,0.0,0.0,Flying,Ascending,2419,0,0,0.0,0.0,-8.397919,,,
Dash,19/5/2024,11:41:3,21.929601,70093.494293,9991.666711,-3344.107781,0.0,0.0,0.0,,Gliding,2325,0,0,0.0,0.0,-6.985596,,,

Movement,19/5/2024,11:41:3,22.056305,70370.847472,9954.706643,-3094.052461,0.0,0.0,0.0,Flying,Ascending,2492,0,0,0.0,0.0,-6.401367,,,
Movement,19/5/2024,11:41:3,22.557507,71337.203206,9962.456414,-2361.913619,0.0,0.0,0.0,Flying,Descending,2402,0,0,0.0,0.0,4.3046,,,
Dash,19/5/2024,11:41:3,22.80085,71828.303387,9998.761373,-2217.177373,0.0,0.0,0.0,,Gliding,2370,0,0,0.0,0.0,1.370786,,,
